Fitur;Ukuran;Bit;PCA;Kernel;C;Akurasi;Macro F1-score
MTCD+BSIF;17x17;7;0,2;linear;1;99,792;99,791
MTCD+BSIF;17x17;12;N/A;poly;100;99,792;99,791
MTCD+BSIF;17x17;12;N/A;poly;10;99,792;99,791
MTCD+BSIF;17x17;12;N/A;poly;1;99,792;99,791
MTCD+BSIF;17x17;10;0,8;linear;100;99,792;99,791
MTCD+BSIF;17x17;10;N/A;rbf;10;99,792;99,791
MTCD+BSIF;17x17;10;0,8;linear;10;99,792;99,791
MTCD+BSIF;17x17;10;N/A;linear;100;99,792;99,791
MTCD+BSIF;17x17;10;0,8;linear;1;99,792;99,791
MTCD+BSIF;17x17;10;N/A;linear;1;99,792;99,791
MTCD+BSIF;17x17;10;N/A;linear;10;99,792;99,791
MTCD+BSIF;17x17;10;N/A;rbf;100;99,792;99,791
MTCD+BSIF;17x17;7;0,4;rbf;10;99,792;99,79
MTCD+BSIF;17x17;7;0,4;rbf;100;99,792;99,79
MTCD+BSIF;17x17;6;N/A;poly;10;99,792;99,79
MTCD+BSIF;17x17;6;N/A;poly;100;99,792;99,79
MTCD+BSIF;17x17;6;N/A;poly;1;99,792;99,79
MTCD+BSIF;17x17;7;0,4;linear;100;99,792;99,787
MTCD+BSIF;17x17;7;0,4;linear;10;99,792;99,787
MTCD+BSIF;17x17;12;0,8;linear;100;99,792;99,787
MTCD+BSIF;17x17;12;N/A;linear;100;99,792;99,787
MTCD+BSIF;17x17;12;0,8;linear;1;99,792;99,787
MTCD+BSIF;17x17;12;N/A;linear;1;99,792;99,787
MTCD+BSIF;17x17;12;0,8;linear;10;99,792;99,787
MTCD+BSIF;17x17;12;N/A;linear;10;99,792;99,787
MTCD+BSIF;17x17;8;N/A;poly;100;99,792;99,786
MTCD+BSIF;17x17;8;N/A;poly;1;99,792;99,786
MTCD+BSIF;17x17;8;N/A;poly;10;99,792;99,786
MTCD+BSIF;17x17;7;0,8;rbf;100;99,792;99,786
MTCD+BSIF;17x17;7;0,8;rbf;10;99,792;99,786
MTCD+BSIF;15x15;9;0,4;linear;1;99,74;99,737
MTCD+BSIF;15x15;9;N/A;poly;100;99,74;99,737
MTCD+BSIF;15x15;9;0,4;linear;10;99,74;99,737
MTCD+BSIF;15x15;9;N/A;poly;1;99,74;99,737
MTCD+BSIF;15x15;9;0,4;linear;100;99,74;99,737
MTCD+BSIF;15x15;9;N/A;poly;10;99,74;99,737
MTCD+BSIF;17x17;6;N/A;rbf;10;99,74;99,737
MTCD+BSIF;17x17;6;N/A;rbf;100;99,74;99,737
MTCD+BSIF;17x17;11;N/A;poly;1;99,74;99,737
MTCD+BSIF;17x17;11;N/A;poly;10;99,74;99,737
MTCD+BSIF;17x17;11;N/A;poly;100;99,74;99,737
MTCD+BSIF;17x17;12;0,4;linear;10;99,74;99,735
MTCD+BSIF;17x17;12;0,6;linear;10;99,74;99,735
MTCD+BSIF;17x17;12;0,4;linear;100;99,74;99,735
MTCD+BSIF;17x17;12;0,6;linear;1;99,74;99,735
MTCD+BSIF;17x17;12;0,6;linear;100;99,74;99,735
MTCD+BSIF;17x17;8;0,2;linear;100;99,74;99,733
MTCD+BSIF;17x17;8;0,4;linear;10;99,74;99,733
MTCD+BSIF;17x17;8;0,8;linear;100;99,74;99,733
MTCD+BSIF;17x17;8;0,6;linear;100;99,74;99,733
MTCD+BSIF;17x17;8;0,2;linear;10;99,74;99,733
MTCD+BSIF;17x17;8;0,4;linear;100;99,74;99,733
MTCD+BSIF;17x17;8;0,8;linear;10;99,74;99,733
MTCD+BSIF;17x17;8;0,6;linear;1;99,74;99,733
MTCD+BSIF;17x17;8;0,4;linear;1;99,74;99,733
MTCD+BSIF;17x17;8;0,8;linear;1;99,74;99,733
MTCD+BSIF;17x17;8;0,6;linear;10;99,74;99,733
MTCD+BSIF;17x17;8;N/A;rbf;100;99,74;99,733
MTCD+BSIF;17x17;8;N/A;rbf;10;99,74;99,733
MTCD+BSIF;17x17;8;N/A;linear;1;99,74;99,733
MTCD+BSIF;17x17;8;N/A;linear;100;99,74;99,733
MTCD+BSIF;17x17;8;N/A;linear;10;99,74;99,733
MTCD+BSIF;15x15;10;0,8;linear;100;99,74;99,728
MTCD+BSIF;15x15;10;0,6;linear;100;99,74;99,728
MTCD+BSIF;15x15;10;N/A;linear;100;99,74;99,728
MTCD+BSIF;15x15;10;0,8;linear;10;99,74;99,728
MTCD+BSIF;15x15;10;0,6;linear;10;99,74;99,728
MTCD+BSIF;15x15;10;N/A;linear;10;99,74;99,728
MTCD+BSIF;17x17;9;0,4;rbf;100;99,688;99,685
MTCD+BSIF;17x17;9;0,2;linear;1;99,688;99,685
MTCD+BSIF;17x17;9;0,4;rbf;10;99,688;99,685
MTCD+BSIF;15x15;9;0,6;linear;100;99,688;99,685
MTCD+BSIF;15x15;9;0,8;linear;100;99,688;99,685
MTCD+BSIF;15x15;9;0,6;linear;10;99,688;99,685
MTCD+BSIF;15x15;9;0,8;linear;10;99,688;99,685
MTCD+BSIF;15x15;9;0,6;linear;1;99,688;99,685
MTCD+BSIF;15x15;9;0,8;linear;1;99,688;99,685
MTCD+BSIF;15x15;9;N/A;linear;10;99,688;99,685
MTCD+BSIF;15x15;9;N/A;linear;100;99,688;99,685
MTCD+BSIF;15x15;9;N/A;linear;1;99,688;99,685
MTCD+BSIF;17x17;11;0,6;linear;10;99,688;99,684
MTCD+BSIF;17x17;11;0,8;linear;10;99,688;99,684
MTCD+BSIF;17x17;11;N/A;linear;10;99,688;99,684
MTCD+BSIF;17x17;11;0,6;linear;100;99,688;99,684
MTCD+BSIF;17x17;11;0,8;linear;100;99,688;99,684
MTCD+BSIF;17x17;11;N/A;linear;100;99,688;99,684
MTCD+BSIF;17x17;10;0,4;rbf;10;99,688;99,684
MTCD+BSIF;17x17;10;0,4;rbf;100;99,688;99,684
MTCD+BSIF;15x15;10;N/A;poly;100;99,688;99,684
MTCD+BSIF;15x15;10;N/A;poly;10;99,688;99,684
MTCD+BSIF;17x17;7;0,2;linear;100;99,688;99,681
MTCD+BSIF;17x17;7;0,2;linear;10;99,688;99,681
MTCD+BSIF;17x17;11;0,6;linear;1;99,688;99,681
MTCD+BSIF;17x17;11;N/A;linear;1;99,688;99,681
MTCD+BSIF;17x17;11;0,8;linear;1;99,688;99,681
MTCD+BSIF;17x17;8;0,2;linear;1;99,688;99,677
MTCD+BSIF;17x17;12;N/A;rbf;100;99,688;99,676
MTCD+BSIF;17x17;12;N/A;rbf;10;99,688;99,676
MTCD+BSIF;15x15;10;0,4;linear;1;99,688;99,675
MTCD+BSIF;15x15;10;0,8;linear;1;99,688;99,675
MTCD+BSIF;15x15;10;N/A;linear;1;99,688;99,675
MTCD+BSIF;15x15;10;0,6;linear;1;99,688;99,675
MTCD+BSIF;17x17;6;0,2;linear;1;99,688;99,673
MTCD+BSIF;17x17;10;0,2;linear;1;99,635;99,633
MTCD+BSIF;15x15;9;N/A;rbf;10;99,635;99,631
MTCD+BSIF;15x15;9;N/A;rbf;100;99,635;99,631
MTCD+BSIF;15x15;10;N/A;poly;1;99,635;99,631
MTCD+BSIF;17x17;9;0,6;rbf;10;99,635;99,629
MTCD+BSIF;17x17;9;0,8;rbf;100;99,635;99,629
MTCD+BSIF;17x17;9;0,6;rbf;100;99,635;99,629
MTCD+BSIF;17x17;9;0,8;rbf;10;99,635;99,629
MTCD+BSIF;17x17;8;0,4;rbf;10;99,635;99,629
MTCD+BSIF;17x17;8;0,6;rbf;100;99,635;99,629
MTCD+BSIF;17x17;8;0,8;rbf;100;99,635;99,629
MTCD+BSIF;17x17;8;0,4;rbf;100;99,635;99,629
MTCD+BSIF;17x17;8;0,6;rbf;10;99,635;99,629
MTCD+BSIF;17x17;8;0,8;rbf;10;99,635;99,629
MTCD+BSIF;17x17;12;0,4;linear;1;99,635;99,629
MTCD+BSIF;17x17;11;N/A;rbf;10;99,635;99,629
MTCD+BSIF;17x17;11;N/A;rbf;100;99,635;99,629
MTCD+BSIF;17x17;11;0,4;linear;100;99,635;99,628
MTCD+BSIF;17x17;11;0,4;linear;10;99,635;99,628
MTCD+BSIF;17x17;11;0,4;linear;1;99,635;99,628
MTCD+BSIF;15x15;10;N/A;rbf;10;99,635;99,624
MTCD+BSIF;15x15;10;N/A;rbf;100;99,635;99,624
MTCD+BSIF;15x15;10;0,4;linear;100;99,635;99,623
MTCD+BSIF;15x15;10;0,4;linear;10;99,635;99,623
MTCD+BSIF;15x15;7;0,6;linear;100;99,635;99,62
MTCD+BSIF;15x15;7;N/A;linear;100;99,635;99,62
MTCD+BSIF;15x15;7;0,6;linear;10;99,635;99,62
MTCD+BSIF;15x15;7;N/A;linear;10;99,635;99,62
MTCD+BSIF;15x15;7;0,8;linear;100;99,635;99,62
MTCD+BSIF;15x15;7;0,8;linear;10;99,635;99,62
MTCD+BSIF;17x17;9;0,2;linear;10;99,583;99,58
MTCD+BSIF;17x17;9;0,2;linear;100;99,583;99,58
MTCD+BSIF;17x17;11;0,8;rbf;10;99,583;99,578
MTCD+BSIF;17x17;11;0,6;rbf;10;99,583;99,578
MTCD+BSIF;17x17;11;0,8;rbf;100;99,583;99,578
MTCD+BSIF;17x17;11;0,6;rbf;100;99,583;99,578
MTCD+BSIF;17x17;10;0,8;rbf;100;99,583;99,573
MTCD+BSIF;17x17;10;0,6;rbf;100;99,583;99,573
MTCD+BSIF;17x17;10;0,8;rbf;10;99,583;99,573
MTCD+BSIF;17x17;10;0,6;rbf;10;99,583;99,573
MTCD+BSIF;17x17;6;0,2;linear;100;99,583;99,57
MTCD+BSIF;17x17;6;0,2;linear;10;99,583;99,57
MTCD+BSIF;15x15;9;0,8;rbf;10;99,583;99,56
MTCD+BSIF;15x15;9;0,8;rbf;100;99,583;99,56
MTCD+BSIF;15x15;10;0,6;rbf;100;99,531;99,522
MTCD+BSIF;15x15;10;0,8;rbf;100;99,531;99,522
MTCD+BSIF;15x15;10;0,6;rbf;10;99,531;99,522
MTCD+BSIF;15x15;10;0,8;rbf;10;99,531;99,522
MTCD+BSIF;17x17;10;0,2;rbf;100;99,531;99,519
MTCD+BSIF;17x17;10;0,2;rbf;10;99,531;99,519
MTCD+BSIF;15x15;10;0,4;rbf;10;99,531;99,517
MTCD+BSIF;15x15;10;0,4;rbf;100;99,531;99,517
MTCD+BSIF;17x17;7;0,2;rbf;10;99,531;99,514
MTCD+BSIF;17x17;7;0,2;rbf;100;99,531;99,514
MTCD+BSIF;17x17;8;0,2;rbf;100;99,531;99,512
MTCD+BSIF;17x17;8;0,2;rbf;10;99,531;99,512
MTCD+BSIF;15x15;7;N/A;poly;100;99,531;99,511
MTCD+BSIF;15x15;7;N/A;poly;10;99,531;99,511
MTCD+BSIF;17x17;5;0,4;linear;10;99,531;99,503
MTCD+BSIF;17x17;5;0,6;linear;10;99,531;99,503
MTCD+BSIF;17x17;5;N/A;poly;1;99,531;99,503
MTCD+BSIF;17x17;5;0,4;linear;1;99,531;99,503
MTCD+BSIF;17x17;5;0,6;linear;1;99,531;99,503
MTCD+BSIF;17x17;5;N/A;linear;10;99,531;99,503
MTCD+BSIF;17x17;5;0,4;linear;100;99,531;99,503
MTCD+BSIF;17x17;5;0,6;linear;100;99,531;99,503
MTCD+BSIF;17x17;5;N/A;linear;1;99,531;99,503
MTCD+BSIF;17x17;5;0,8;linear;1;99,531;99,503
MTCD+BSIF;17x17;5;N/A;rbf;10;99,531;99,503
MTCD+BSIF;17x17;5;0,8;linear;100;99,531;99,503
MTCD+BSIF;17x17;5;N/A;poly;10;99,531;99,503
MTCD+BSIF;17x17;5;0,8;linear;10;99,531;99,503
MTCD+BSIF;17x17;5;N/A;poly;100;99,531;99,503
MTCD+BSIF;17x17;5;N/A;rbf;100;99,531;99,503
MTCD+BSIF;17x17;5;N/A;linear;100;99,531;99,503
MTCD+BSIF;17x17;10;0,2;linear;10;99,479;99,476
MTCD+BSIF;17x17;10;0,2;linear;100;99,479;99,476
MTCD+BSIF;17x17;9;0,4;rbf;1;99,479;99,471
MTCD+BSIF;17x17;9;0,8;rbf;1;99,479;99,471
MTCD+BSIF;17x17;9;0,6;rbf;1;99,479;99,471
MTCD+BSIF;15x15;9;0,2;rbf;10;99,479;99,466
MTCD+BSIF;15x15;9;0,2;rbf;100;99,479;99,466
MTCD+BSIF;17x17;11;0,8;rbf;1;99,479;99,462
MTCD+BSIF;17x17;11;0,6;rbf;1;99,479;99,462
MTCD+BSIF;17x17;11;0,4;rbf;10;99,479;99,462
MTCD+BSIF;17x17;11;0,4;rbf;100;99,479;99,462
MTCD+BSIF;15x15;7;0,4;linear;100;99,479;99,458
MTCD+BSIF;15x15;7;0,4;linear;10;99,479;99,458
MTCD+BSIF;15x15;8;0,6;linear;1;99,479;99,457
MTCD+BSIF;17x17;12;0,8;rbf;10;99,479;99,457
MTCD+BSIF;17x17;12;0,6;rbf;100;99,479;99,457
MTCD+BSIF;17x17;12;0,8;rbf;100;99,479;99,457
MTCD+BSIF;17x17;12;0,6;rbf;10;99,479;99,457
MTCD+BSIF;15x15;9;0,4;rbf;10;99,479;99,455
MTCD+BSIF;15x15;9;0,6;rbf;100;99,479;99,455
MTCD+BSIF;15x15;9;0,4;rbf;100;99,479;99,455
MTCD+BSIF;15x15;9;0,6;rbf;10;99,479;99,455
MTCD+BSIF;15x15;7;N/A;rbf;100;99,479;99,448
MTCD+BSIF;17x17;11;0,2;linear;100;99,427;99,416
MTCD+BSIF;17x17;11;0,2;linear;10;99,427;99,416
MTCD+BSIF;17x17;11;0,2;linear;1;99,427;99,415
MTCD+BSIF;15x15;8;N/A;rbf;100;99,427;99,405
MTCD+BSIF;15x15;8;N/A;rbf;10;99,427;99,405
MTCD+BSIF;17x17;5;0,2;linear;1;99,427;99,399
MTCD+BSIF;15x15;8;0,8;linear;1;99,427;99,395
MTCD+BSIF;15x15;8;N/A;linear;1;99,427;99,395
MTCD+BSIF;15x15;8;0,4;linear;1;99,427;99,395
MTCD+BSIF;15x15;7;0,6;linear;1;99,427;99,384
MTCD+BSIF;15x15;7;N/A;linear;1;99,427;99,384
MTCD+BSIF;15x15;7;0,8;linear;1;99,427;99,384
MTCD+BSIF;15x15;10;0,2;linear;1;99,375;99,36
MTCD+BSIF;17x17;9;0,2;rbf;10;99,375;99,357
MTCD+BSIF;17x17;9;0,2;rbf;100;99,375;99,357
MTCD+BSIF;15x15;9;0,2;linear;100;99,375;99,356
MTCD+BSIF;15x15;9;0,2;linear;10;99,375;99,356
MTCD+BSIF;17x17;11;0,4;rbf;1;99,375;99,345
MTCD+BSIF;17x17;6;0,8;rbf;10;99,375;99,343
MTCD+BSIF;17x17;6;0,4;rbf;100;99,375;99,343
MTCD+BSIF;17x17;6;0,8;rbf;100;99,375;99,343
MTCD+BSIF;17x17;6;0,4;rbf;10;99,375;99,343
MTCD+BSIF;17x17;6;0,6;rbf;100;99,375;99,343
MTCD+BSIF;17x17;6;0,6;rbf;10;99,375;99,343
MTCD+BSIF;15x15;10;0,2;rbf;10;99,375;99,338
MTCD+BSIF;15x15;10;0,2;rbf;100;99,375;99,338
MTCD+BSIF;15x15;7;N/A;rbf;10;99,375;99,332
MTCD+BSIF;17x17;7;0,6;rbf;1;99,375;99,313
MTCD+BSIF;17x17;7;0,4;rbf;1;99,375;99,313
MTCD+BSIF;17x17;10;0,4;rbf;1;99,323;99,311
MTCD+BSIF;15x15;9;0,2;linear;1;99,323;99,302
MTCD+BSIF;15x15;8;0,6;linear;10;99,323;99,299
MTCD+BSIF;15x15;8;0,6;linear;100;99,323;99,299
MTCD+BSIF;13x13;9;N/A;rbf;100;99,323;99,292
MTCD+BSIF;13x13;9;N/A;rbf;10;99,323;99,292
MTCD+BSIF;17x17;8;0,4;rbf;1;99,323;99,29
MTCD+BSIF;17x17;6;0,8;rbf;1;99,323;99,286
MTCD+BSIF;17x17;7;0,8;rbf;1;99,375;99,278
MTCD+BSIF;15x15;7;N/A;poly;1;99,323;99,275
MTCD+BSIF;13x13;9;0,6;linear;10;99,323;99,269
MTCD+BSIF;13x13;9;0,6;linear;100;99,323;99,269
MTCD+BSIF;17x17;10;0,8;rbf;1;99,271;99,255
MTCD+BSIF;17x17;10;0,6;rbf;1;99,271;99,255
MTCD+BSIF;15x15;11;N/A;poly;10;99,271;99,247
MTCD+BSIF;15x15;11;N/A;poly;100;99,271;99,247
MTCD+BSIF;15x15;11;N/A;poly;1;99,271;99,247
MTCD+BSIF;15x15;10;0,2;linear;10;99,271;99,247
MTCD+BSIF;15x15;10;0,2;linear;100;99,271;99,247
MTCD+BSIF;17x17;12;0,4;rbf;10;99,271;99,243
MTCD+BSIF;17x17;12;0,4;rbf;100;99,271;99,243
MTCD+BSIF;15x15;11;N/A;rbf;10;99,271;99,241
MTCD+BSIF;15x15;11;0,8;linear;100;99,271;99,241
MTCD+BSIF;15x15;11;0,4;linear;1;99,271;99,241
MTCD+BSIF;15x15;11;N/A;rbf;100;99,271;99,241
MTCD+BSIF;15x15;11;0,8;linear;10;99,271;99,241
MTCD+BSIF;15x15;11;0,4;linear;10;99,271;99,241
MTCD+BSIF;15x15;11;N/A;linear;100;99,271;99,241
MTCD+BSIF;15x15;11;0,8;linear;1;99,271;99,241
MTCD+BSIF;15x15;11;0,4;linear;100;99,271;99,241
MTCD+BSIF;15x15;11;N/A;linear;10;99,271;99,241
MTCD+BSIF;15x15;11;0,6;linear;100;99,271;99,241
MTCD+BSIF;15x15;11;N/A;linear;1;99,271;99,241
MTCD+BSIF;15x15;11;0,6;linear;1;99,271;99,241
MTCD+BSIF;15x15;11;0,6;linear;10;99,271;99,241
MTCD+BSIF;17x17;6;0,4;rbf;1;99,271;99,226
MTCD+BSIF;17x17;6;0,6;rbf;1;99,271;99,226
MTCD+BSIF;17x17;8;0,8;rbf;1;99,271;99,225
MTCD+BSIF;17x17;8;0,6;rbf;1;99,271;99,225
MTCD+BSIF;13x13;9;N/A;linear;100;99,271;99,217
MTCD+BSIF;13x13;9;0,8;linear;10;99,271;99,217
MTCD+BSIF;13x13;9;N/A;linear;10;99,271;99,217
MTCD+BSIF;13x13;9;0,8;linear;100;99,271;99,217
MTCD+BSIF;17x17;5;0,2;linear;100;99,271;99,214
MTCD+BSIF;17x17;5;0,2;linear;10;99,271;99,214
MTCD+BSIF;15x15;8;N/A;poly;1;99,219;99,203
MTCD+BSIF;15x15;8;0,8;rbf;10;99,219;99,193
MTCD+BSIF;15x15;8;0,8;rbf;100;99,219;99,193
MTCD+BSIF;15x15;8;0,6;rbf;100;99,219;99,191
MTCD+BSIF;15x15;8;0,6;rbf;10;99,219;99,191
MTCD+BSIF;15x15;11;0,8;rbf;10;99,219;99,189
MTCD+BSIF;15x15;11;0,6;rbf;10;99,219;99,189
MTCD+BSIF;15x15;11;0,8;rbf;100;99,219;99,189
MTCD+BSIF;15x15;11;0,6;rbf;100;99,219;99,189
MTCD+BSIF;15x15;11;0,4;rbf;100;99,219;99,189
MTCD+BSIF;15x15;11;0,4;rbf;10;99,219;99,189
MTCD+BSIF;17x17;11;0,2;rbf;100;99,219;99,186
MTCD+BSIF;17x17;11;0,2;rbf;10;99,219;99,186
MTCD+BSIF;15x15;8;N/A;linear;10;99,219;99,184
MTCD+BSIF;15x15;8;0,8;linear;10;99,219;99,184
MTCD+BSIF;15x15;8;N/A;linear;100;99,219;99,184
MTCD+BSIF;15x15;8;0,8;linear;100;99,219;99,184
MTCD+BSIF;15x15;5;N/A;rbf;100;99,219;99,168
MTCD+BSIF;15x15;5;N/A;rbf;10;99,219;99,168
MTCD+BSIF;13x13;9;0,6;linear;1;99,219;99,165
MTCD+BSIF;13x13;9;0,8;linear;1;99,219;99,165
MTCD+BSIF;13x13;9;N/A;linear;1;99,219;99,165
MTCD+BSIF;15x15;12;N/A;poly;1;99,167;99,148
MTCD+BSIF;15x15;12;N/A;poly;10;99,167;99,148
MTCD+BSIF;15x15;12;N/A;poly;100;99,167;99,148
MTCD+BSIF;17x17;10;0,2;rbf;1;99,167;99,141
MTCD+BSIF;13x13;7;N/A;poly;10;99,167;99,131
MTCD+BSIF;13x13;7;N/A;poly;100;99,167;99,131
MTCD+BSIF;13x13;10;0,6;linear;10;99,167;99,128
MTCD+BSIF;13x13;10;0,6;linear;100;99,167;99,128
MTCD+BSIF;15x15;7;0,2;linear;100;99,167;99,125
MTCD+BSIF;15x15;7;0,2;linear;10;99,167;99,125
MTCD+BSIF;17x17;5;0,8;rbf;100;99,167;99,122
MTCD+BSIF;17x17;5;0,8;rbf;10;99,167;99,122
MTCD+BSIF;15x15;6;N/A;poly;10;99,167;99,121
MTCD+BSIF;15x15;6;N/A;poly;100;99,167;99,121
MTCD+BSIF;15x15;7;0,4;linear;1;99,219;99,116
MTCD+BSIF;15x15;5;N/A;poly;10;99,167;99,107
MTCD+BSIF;15x15;5;N/A;poly;100;99,167;99,107
MTCD+BSIF;15x15;8;N/A;poly;10;99,115;99,097
MTCD+BSIF;15x15;8;N/A;poly;100;99,115;99,097
MTCD+BSIF;13x13;9;N/A;poly;10;99,115;99,081
MTCD+BSIF;13x13;9;N/A;poly;100;99,115;99,081
MTCD+BSIF;15x15;11;0,2;rbf;10;99,115;99,08
MTCD+BSIF;15x15;11;0,2;rbf;100;99,115;99,08
MTCD+BSIF;15x15;12;N/A;rbf;10;99,115;99,079
MTCD+BSIF;15x15;12;N/A;rbf;100;99,115;99,079
MTCD+BSIF;17x17;9;0,2;rbf;1;99,115;99,077
MTCD+BSIF;15x15;10;0,4;rbf;1;99,219;99,075
MTCD+BSIF;13x13;10;N/A;poly;10;99,115;99,073
MTCD+BSIF;13x13;10;N/A;poly;100;99,115;99,073
MTCD+BSIF;13x13;10;N/A;poly;1;99,115;99,073
MTCD+BSIF;13x13;7;N/A;poly;1;99,115;99,065
MTCD+BSIF;15x15;5;N/A;poly;1;99,115;99,062
MTCD+BSIF;13x13;9;0,4;linear;1;99,115;99,06
MTCD+BSIF;15x15;8;0,2;linear;1;99,115;99,06
MTCD+BSIF;17x17;5;0,4;rbf;100;99,115;99,059
MTCD+BSIF;17x17;5;0,4;rbf;10;99,115;99,059
MTCD+BSIF;13x13;10;N/A;rbf;10;99,115;99,053
MTCD+BSIF;13x13;10;N/A;rbf;100;99,115;99,053
MTCD+BSIF;17x17;6;0,2;rbf;100;99,115;99,049
MTCD+BSIF;17x17;6;0,2;rbf;10;99,115;99,049
MTCD+BSIF;17x17;12;0,2;linear;10;99,062;99,033
MTCD+BSIF;17x17;12;0,2;linear;100;99,062;99,033
MTCD+BSIF;15x15;8;0,4;rbf;10;99,062;99,03
MTCD+BSIF;15x15;8;0,4;rbf;100;99,062;99,03
MTCD+BSIF;15x15;12;0,6;linear;10;99,062;99,027
MTCD+BSIF;15x15;12;0,6;linear;100;99,062;99,027
MTCD+BSIF;15x15;12;0,6;linear;1;99,062;99,027
MTCD+BSIF;13x13;9;0,4;linear;10;99,115;99,025
MTCD+BSIF;13x13;9;0,4;linear;100;99,115;99,025
MTCD+BSIF;13x13;9;N/A;poly;1;99,062;99,025
MTCD+BSIF;15x15;10;0,6;rbf;1;99,167;99,019
MTCD+BSIF;15x15;10;0,8;rbf;1;99,167;99,019
MTCD+BSIF;17x17;5;0,6;rbf;100;99,062;99,005
MTCD+BSIF;17x17;5;0,6;rbf;10;99,062;99,005
MTCD+BSIF;17x17;12;0,2;linear;1;99,062;99,002
MTCD+BSIF;15x15;6;0,6;linear;100;99,062;98,994
MTCD+BSIF;15x15;6;0,6;linear;10;99,062;98,994
MTCD+BSIF;17x17;8;0,2;rbf;1;99,062;98,992
MTCD+BSIF;15x15;12;N/A;linear;100;99,01;98,975
MTCD+BSIF;15x15;12;0,4;linear;10;99,01;98,975
MTCD+BSIF;15x15;12;N/A;linear;1;99,01;98,975
MTCD+BSIF;15x15;12;0,4;linear;100;99,01;98,975
MTCD+BSIF;15x15;12;N/A;linear;10;99,01;98,975
MTCD+BSIF;15x15;12;0,8;linear;1;99,01;98,975
MTCD+BSIF;15x15;12;0,8;linear;10;99,01;98,975
