Fitur;Ukuran;Bit;PCA;Kernel;C;Akurasi
MTCD+BSIF;17x17;11;0,4;poly;10;94,375 $\pm$ 1,846
MTCD+BSIF;7x7;11;0,8;rbf;100;94,635 $\pm$ 1,491
MTCD+BSIF;7x7;11;0,8;rbf;10;94,635 $\pm$ 1,491
MTCD+BSIF;15x15;6;0,6;poly;100;93,854 $\pm$ 1,759
MTCD+BSIF;17x17;12;0,2;sigmoid;1;94,427 $\pm$ 1,056
MTCD+BSIF;17x17;9;0,6;sigmoid;100;94,375 $\pm$ 1,259
MTCD+BSIF;9x9;11;0,8;rbf;1;94,74 $\pm$ 1,877
MTCD+BSIF;9x9;8;0,2;rbf;1;94,635 $\pm$ 2,142
MTCD+BSIF;17x17;11;0,8;poly;10;94,219 $\pm$ 1,752
MTCD+BSIF;5x5;7;0,2;rbf;100;94,531 $\pm$ 1,758
MTCD+BSIF;17x17;12;0,4;sigmoid;100;94,062 $\pm$ 0,541
MTCD+BSIF;5x5;7;0,2;rbf;10;94,531 $\pm$ 1,758
MTCD+BSIF;5x5;8;0,2;rbf;10;94,479 $\pm$ 1,542
MTCD+BSIF;5x5;6;0,2;linear;1;94,688 $\pm$ 2,065
MTCD+BSIF;15x15;5;0,2;poly;100;94,323 $\pm$ 1,636
MTCD+BSIF;15x15;5;0,8;sigmoid;10;94,479 $\pm$ 1,088
MTCD+BSIF;7x7;11;0,4;rbf;100;94,531 $\pm$ 1,483
MTCD+BSIF;7x7;11;0,4;rbf;10;94,531 $\pm$ 1,483
MTCD+BSIF;9x9;11;0,6;rbf;1;94,688 $\pm$ 1,825
MTCD+BSIF;17x17;6;0,6;poly;10;94,167 $\pm$ 1,062
MTCD+BSIF;17x17;6;0,2;sigmoid;100;94,531 $\pm$ 1,066
MTCD+BSIF;7x7;11;0,6;rbf;10;94,531 $\pm$ 1,555
MTCD+BSIF;7x7;11;0,6;rbf;100;94,531 $\pm$ 1,555
MTCD+BSIF;17x17;10;0,4;sigmoid;10;94,323 $\pm$ 1,2
MTCD+BSIF;15x15;6;0,8;poly;100;93,75 $\pm$ 1,693
MTCD+BSIF;7x7;11;0,2;linear;100;94,583 $\pm$ 2,078
MTCD+BSIF;7x7;11;0,2;linear;10;94,583 $\pm$ 2,078
MTCD+BSIF;5x5;10;0,2;linear;10;94,531 $\pm$ 1,361
MTCD+BSIF;5x5;10;0,2;linear;100;94,531 $\pm$ 1,361
MTCD+BSIF;17x17;6;0,8;poly;10;94,115 $\pm$ 1,106
MTCD+BSIF;5x5;9;N/A;rbf;10;94,479 $\pm$ 1,078
MTCD+BSIF;5x5;10;0,4;linear;100;94,583 $\pm$ 1,169
MTCD+BSIF;5x5;10;0,4;linear;10;94,583 $\pm$ 1,169
MTCD+BSIF;17x17;7;0,6;poly;10;94,062 $\pm$ 1,036
MTCD+BSIF;15x15;6;0,8;sigmoid;10;94,323 $\pm$ 0,924
MTCD+BSIF;5x5;10;0,6;linear;10;94,531 $\pm$ 1,321
MTCD+BSIF;5x5;10;0,8;linear;10;94,531 $\pm$ 1,321
MTCD+BSIF;5x5;10;N/A;linear;100;94,531 $\pm$ 1,321
MTCD+BSIF;5x5;10;N/A;linear;10;94,531 $\pm$ 1,321
MTCD+BSIF;5x5;10;0,6;linear;100;94,531 $\pm$ 1,321
MTCD+BSIF;5x5;10;0,8;linear;100;94,531 $\pm$ 1,321
MTCD+BSIF;17x17;9;0,2;sigmoid;10;94,219 $\pm$ 0,785
MTCD+BSIF;15x15;5;0,6;sigmoid;10;94,375 $\pm$ 1,224
MTCD+BSIF;5x5;6;0,2;rbf;10;94,531 $\pm$ 1,934
MTCD+BSIF;17x17;7;0,8;poly;10;94,01 $\pm$ 1,003
MTCD+BSIF;5x5;6;0,2;rbf;100;94,479 $\pm$ 1,99
MTCD+BSIF;17x17;7;0,4;poly;10;94,01 $\pm$ 1,135
MTCD+BSIF;13x13;10;0,2;poly;100;94,01 $\pm$ 2,255
MTCD+BSIF;17x17;7;0,2;poly;10;94,167 $\pm$ 1,01
MTCD+BSIF;5x5;10;0,2;linear;1;94,323 $\pm$ 1,245
MTCD+BSIF;13x13;12;N/A;rbf;1;94,583 $\pm$ 1,495
MTCD+BSIF;15x15;6;0,2;poly;100;93,906 $\pm$ 2,09
MTCD+BSIF;17x17;11;0,2;sigmoid;1;94,01 $\pm$ 1,361
MTCD+BSIF;13x13;8;N/A;rbf;1;94,479 $\pm$ 1,37
MTCD+BSIF;15x15;5;0,8;poly;100;93,75 $\pm$ 2,18
MTCD+BSIF;17x17;8;0,2;poly;10;93,906 $\pm$ 1,262
MTCD+BSIF;13x13;10;0,4;poly;100;94,01 $\pm$ 2,284
MTCD+BSIF;15x15;6;0,6;sigmoid;10;94,115 $\pm$ 0,981
MTCD+BSIF;7x7;11;0,2;linear;1;94,323 $\pm$ 2,289
MTCD+BSIF;15x15;5;0,6;poly;100;93,698 $\pm$ 2,207
MTCD+BSIF;17x17;10;0,2;sigmoid;1;94,167 $\pm$ 0,793
MTCD+BSIF;5x5;10;0,4;linear;1;94,271 $\pm$ 1,165
MTCD+BSIF;5x5;10;0,8;linear;1;94,271 $\pm$ 1,288
MTCD+BSIF;5x5;10;N/A;linear;1;94,271 $\pm$ 1,288
MTCD+BSIF;7x7;8;0,2;rbf;10;94,062 $\pm$ 1,288
MTCD+BSIF;7x7;8;0,2;rbf;100;94,062 $\pm$ 1,288
MTCD+BSIF;15x15;5;0,4;poly;100;93,802 $\pm$ 2,059
MTCD+BSIF;5x5;10;0,6;linear;1;94,219 $\pm$ 1,337
MTCD+BSIF;5x5;5;0,2;rbf;1;94,219 $\pm$ 1,575
MTCD+BSIF;13x13;10;0,6;poly;100;93,802 $\pm$ 2,26
MTCD+BSIF;11x11;7;N/A;rbf;1;94,323 $\pm$ 1,708
MTCD+BSIF;7x7;9;0,2;rbf;100;94,167 $\pm$ 1,768
MTCD+BSIF;7x7;9;0,2;rbf;10;94,167 $\pm$ 1,768
MTCD+BSIF;7x7;10;0,2;rbf;10;94,115 $\pm$ 1,848
MTCD+BSIF;7x7;10;0,2;rbf;100;94,115 $\pm$ 1,848
MTCD+BSIF;5x5;10;N/A;poly;100;94,115 $\pm$ 0,936
MTCD+BSIF;5x5;10;N/A;poly;10;94,115 $\pm$ 0,936
MTCD+BSIF;15x15;5;0,2;sigmoid;1;94,115 $\pm$ 0,271
MTCD+BSIF;17x17;8;0,4;poly;10;93,594 $\pm$ 1,096
MTCD+BSIF;9x9;12;0,8;rbf;1;94,271 $\pm$ 2,147
MTCD+BSIF;13x13;10;0,8;poly;100;93,698 $\pm$ 2,182
MTCD+BSIF;17x17;11;0,8;sigmoid;100;93,75 $\pm$ 1,774
MTCD+BSIF;5x5;10;N/A;poly;1;94,01 $\pm$ 0,864
MTCD+BSIF;17x17;12;0,2;sigmoid;10;93,49 $\pm$ 1,035
MTCD+BSIF;5x5;10;N/A;rbf;100;93,958 $\pm$ 1,112
MTCD+BSIF;15x15;5;0,4;sigmoid;10;93,906 $\pm$ 1,253
MTCD+BSIF;17x17;8;0,6;poly;10;93,542 $\pm$ 0,846
MTCD+BSIF;17x17;8;0,8;poly;10;93,542 $\pm$ 0,846
MTCD+BSIF;9x9;12;0,6;rbf;1;94,219 $\pm$ 2,116
MTCD+BSIF;17x17;11;0,6;sigmoid;100;93,698 $\pm$ 1,8
MTCD+BSIF;9x9;12;0,4;rbf;1;94,219 $\pm$ 2
MTCD+BSIF;5x5;11;0,8;linear;10;94,115 $\pm$ 2,317
MTCD+BSIF;5x5;11;0,8;linear;100;94,115 $\pm$ 2,317
MTCD+BSIF;5x5;10;N/A;rbf;10;93,906 $\pm$ 1,066
MTCD+BSIF;5x5;11;0,4;linear;100;94,115 $\pm$ 2,255
MTCD+BSIF;5x5;11;0,4;linear;10;94,115 $\pm$ 2,255
MTCD+BSIF;5x5;11;N/A;linear;100;94,115 $\pm$ 2,317
MTCD+BSIF;5x5;11;N/A;linear;10;94,115 $\pm$ 2,317
MTCD+BSIF;17x17;11;0,2;sigmoid;10;93,594 $\pm$ 1,377
MTCD+BSIF;15x15;6;0,4;sigmoid;10;93,594 $\pm$ 1,003
MTCD+BSIF;5x5;11;0,8;linear;1;94,115 $\pm$ 2,147
MTCD+BSIF;5x5;11;N/A;linear;1;94,115 $\pm$ 2,147
MTCD+BSIF;5x5;11;0,6;linear;1;94,115 $\pm$ 2,147
MTCD+BSIF;15x15;6;0,4;poly;10;93,281 $\pm$ 1,424
MTCD+BSIF;5x5;11;0,6;linear;100;94,062 $\pm$ 2,35
MTCD+BSIF;5x5;11;0,6;linear;10;94,062 $\pm$ 2,35
MTCD+BSIF;3x3;5;N/A;rbf;100;93,906 $\pm$ 0,888
MTCD+BSIF;3x3;5;N/A;poly;10;93,958 $\pm$ 1,031
MTCD+BSIF;3x3;5;N/A;poly;100;93,958 $\pm$ 1,031
MTCD+BSIF;7x7;11;0,2;rbf;100;93,854 $\pm$ 1,819
MTCD+BSIF;7x7;11;0,2;rbf;10;93,854 $\pm$ 1,819
MTCD+BSIF;15x15;7;0,8;sigmoid;100;93,385 $\pm$ 1,616
MTCD+BSIF;15x15;6;0,8;poly;10;93,125 $\pm$ 1,51
MTCD+BSIF;15x15;6;0,6;poly;10;93,125 $\pm$ 1,51
MTCD+BSIF;15x15;7;0,4;sigmoid;100;93,333 $\pm$ 1,68
MTCD+BSIF;17x17;10;0,8;sigmoid;100;93,281 $\pm$ 1,218
MTCD+BSIF;5x5;11;0,4;linear;1;93,958 $\pm$ 2,17
MTCD+BSIF;15x15;7;0,6;sigmoid;100;93,281 $\pm$ 1,287
MTCD+BSIF;17x17;11;0,4;sigmoid;100;93,49 $\pm$ 1,951
MTCD+BSIF;3x3;5;N/A;rbf;10;93,802 $\pm$ 0,864
MTCD+BSIF;15x15;12;0,4;poly;100;93,021 $\pm$ 2,758
MTCD+BSIF;3x3;5;0,6;linear;10;93,906 $\pm$ 1,408
MTCD+BSIF;3x3;5;N/A;linear;100;93,906 $\pm$ 1,408
MTCD+BSIF;3x3;5;0,6;linear;100;93,906 $\pm$ 1,408
MTCD+BSIF;3x3;5;0,8;linear;100;93,906 $\pm$ 1,408
MTCD+BSIF;3x3;5;N/A;linear;10;93,906 $\pm$ 1,408
MTCD+BSIF;3x3;5;0,8;linear;10;93,906 $\pm$ 1,408
MTCD+BSIF;11x11;8;N/A;rbf;1;93,854 $\pm$ 1,117
MTCD+BSIF;17x17;5;0,2;poly;10;93,281 $\pm$ 2,101
MTCD+BSIF;7x7;6;0,2;rbf;1;93,854 $\pm$ 2,382
MTCD+BSIF;15x15;6;0,2;poly;10;93,073 $\pm$ 1,94
MTCD+BSIF;5x5;11;0,2;linear;10;93,802 $\pm$ 2,246
MTCD+BSIF;5x5;11;0,2;linear;100;93,802 $\pm$ 2,246
MTCD+BSIF;15x15;8;0,2;poly;10;92,917 $\pm$ 1,926
MTCD+BSIF;13x13;9;0,4;poly;100;93,177 $\pm$ 3,063
MTCD+BSIF;5x5;9;0,4;rbf;100;93,49 $\pm$ 1,408
MTCD+BSIF;3x3;5;0,4;linear;100;93,75 $\pm$ 1,436
MTCD+BSIF;17x17;10;0,6;sigmoid;100;93,073 $\pm$ 1,135
MTCD+BSIF;5x5;9;0,8;rbf;10;93,438 $\pm$ 1,424
MTCD+BSIF;5x5;9;0,8;rbf;100;93,438 $\pm$ 1,424
MTCD+BSIF;17x17;8;0,2;sigmoid;100;93,229 $\pm$ 0,758
MTCD+BSIF;13x13;9;0,6;poly;100;93,073 $\pm$ 3,035
MTCD+BSIF;17x17;5;0,4;poly;10;93,333 $\pm$ 2,268
MTCD+BSIF;9x9;11;0,2;rbf;1;93,698 $\pm$ 1,623
MTCD+BSIF;17x17;5;0,2;sigmoid;100;93,594 $\pm$ 0,712
MTCD+BSIF;5x5;9;0,2;rbf;10;93,385 $\pm$ 1,253
MTCD+BSIF;3x3;5;0,4;linear;10;93,698 $\pm$ 1,454
MTCD+BSIF;15x15;8;0,8;poly;10;92,656 $\pm$ 1,701
MTCD+BSIF;17x17;5;0,8;poly;10;93,229 $\pm$ 2,237
MTCD+BSIF;13x13;9;0,8;poly;100;93,021 $\pm$ 3,064
MTCD+BSIF;5x5;9;0,6;rbf;100;93,385 $\pm$ 1,446
MTCD+BSIF;5x5;9;0,6;rbf;10;93,385 $\pm$ 1,446
MTCD+BSIF;5x5;9;0,4;rbf;10;93,385 $\pm$ 1,446
MTCD+BSIF;3x3;5;N/A;linear;1;93,646 $\pm$ 1,305
MTCD+BSIF;3x3;5;0,6;linear;1;93,646 $\pm$ 1,305
MTCD+BSIF;3x3;5;0,8;linear;1;93,646 $\pm$ 1,305
MTCD+BSIF;15x15;9;0,6;sigmoid;1;93,125 $\pm$ 0,442
MTCD+BSIF;15x15;8;0,6;poly;10;92,604 $\pm$ 1,746
MTCD+BSIF;5x5;11;0,2;linear;1;93,75 $\pm$ 1,921
MTCD+BSIF;5x5;9;0,2;rbf;100;93,333 $\pm$ 1,309
MTCD+BSIF;15x15;8;0,4;poly;10;92,708 $\pm$ 1,892
MTCD+BSIF;15x15;12;0,6;poly;100;92,708 $\pm$ 3,104
MTCD+BSIF;13x13;9;0,2;poly;100;93,177 $\pm$ 2,69
MTCD+BSIF;15x15;12;0,2;poly;100;92,812 $\pm$ 2,816
MTCD+BSIF;5x5;12;0,4;linear;100;93,802 $\pm$ 2,106
MTCD+BSIF;5x5;12;0,4;linear;10;93,802 $\pm$ 2,106
MTCD+BSIF;13x13;10;0,4;poly;10;93,021 $\pm$ 2,227
MTCD+BSIF;15x15;12;0,8;poly;100;92,656 $\pm$ 3,105
MTCD+BSIF;5x5;12;0,6;linear;10;93,75 $\pm$ 2,047
MTCD+BSIF;5x5;12;0,6;linear;100;93,75 $\pm$ 2,047
MTCD+BSIF;11x11;6;N/A;rbf;1;93,698 $\pm$ 1,135
MTCD+BSIF;17x17;10;0,4;sigmoid;100;92,865 $\pm$ 1,066
MTCD+BSIF;13x13;10;0,2;poly;10;93,021 $\pm$ 2,023
MTCD+BSIF;17x17;10;0,2;sigmoid;10;92,865 $\pm$ 0,697
MTCD+BSIF;17x17;5;0,6;poly;10;93,125 $\pm$ 2,239
MTCD+BSIF;15x15;11;0,2;poly;100;92,917 $\pm$ 2,394
MTCD+BSIF;5x5;11;N/A;rbf;10;93,438 $\pm$ 1,708
MTCD+BSIF;13x13;5;0,4;poly;100;93,021 $\pm$ 2,502
MTCD+BSIF;15x15;9;0,8;sigmoid;1;92,969 $\pm$ 0,308
MTCD+BSIF;5x5;11;N/A;rbf;100;93,385 $\pm$ 1,714
MTCD+BSIF;5x5;12;0,2;linear;100;93,646 $\pm$ 2,237
MTCD+BSIF;5x5;12;0,2;linear;10;93,646 $\pm$ 2,237
MTCD+BSIF;5x5;12;0,8;linear;10;93,646 $\pm$ 1,957
MTCD+BSIF;5x5;12;N/A;linear;10;93,646 $\pm$ 1,957
MTCD+BSIF;5x5;12;N/A;linear;100;93,646 $\pm$ 1,957
MTCD+BSIF;5x5;12;0,8;linear;100;93,646 $\pm$ 1,957
MTCD+BSIF;13x13;10;0,8;poly;10;92,812 $\pm$ 2,227
MTCD+BSIF;13x13;10;0,6;poly;10;92,812 $\pm$ 2,227
MTCD+BSIF;9x9;6;0,2;rbf;1;93,385 $\pm$ 1,534
MTCD+BSIF;3x3;5;0,4;linear;1;93,438 $\pm$ 1,354
MTCD+BSIF;3x3;5;0,2;linear;10;93,333 $\pm$ 1,169
MTCD+BSIF;17x17;9;0,2;sigmoid;100;92,865 $\pm$ 1,279
MTCD+BSIF;15x15;5;0,2;poly;10;92,76 $\pm$ 2,106
MTCD+BSIF;5x5;11;N/A;poly;1;93,281 $\pm$ 1,842
MTCD+BSIF;13x13;5;0,8;poly;100;92,812 $\pm$ 2,637
MTCD+BSIF;13x13;5;0,6;poly;100;92,812 $\pm$ 2,637
MTCD+BSIF;15x15;7;0,2;sigmoid;10;92,812 $\pm$ 1,237
MTCD+BSIF;15x15;9;0,4;sigmoid;1;92,656 $\pm$ 0,631
MTCD+BSIF;3x3;5;N/A;poly;1;93,177 $\pm$ 1,086
MTCD+BSIF;15x15;11;0,4;poly;100;92,448 $\pm$ 2,557
MTCD+BSIF;15x15;6;0,2;sigmoid;1;92,969 $\pm$ 0,372
MTCD+BSIF;3x3;6;0,8;linear;10;93,229 $\pm$ 1,219
MTCD+BSIF;3x3;6;N/A;linear;10;93,229 $\pm$ 1,219
MTCD+BSIF;3x3;6;0,8;linear;100;93,229 $\pm$ 1,219
MTCD+BSIF;3x3;6;N/A;linear;100;93,229 $\pm$ 1,219
MTCD+BSIF;3x3;6;0,6;linear;100;93,229 $\pm$ 1,219
MTCD+BSIF;3x3;6;0,6;linear;10;93,229 $\pm$ 1,219
MTCD+BSIF;5x5;12;N/A;rbf;100;93,229 $\pm$ 1,624
MTCD+BSIF;15x15;5;0,4;poly;10;92,396 $\pm$ 2,327
MTCD+BSIF;15x15;5;0,6;poly;10;92,344 $\pm$ 2,427
MTCD+BSIF;11x11;5;N/A;rbf;1;93,438 $\pm$ 2,054
MTCD+BSIF;15x15;5;0,8;poly;10;92,344 $\pm$ 2,427
MTCD+BSIF;17x17;12;0,2;sigmoid;100;92,396 $\pm$ 1,047
MTCD+BSIF;15x15;11;0,6;poly;100;92,292 $\pm$ 2,935
MTCD+BSIF;5x5;11;N/A;poly;10;93,021 $\pm$ 2,023
MTCD+BSIF;5x5;11;N/A;poly;100;93,021 $\pm$ 2,023
MTCD+BSIF;13x13;5;0,2;poly;100;92,604 $\pm$ 2,502
MTCD+BSIF;13x13;11;0,2;poly;100;92,656 $\pm$ 1,623
MTCD+BSIF;15x15;11;0,8;poly;100;92,188 $\pm$ 2,926
MTCD+BSIF;15x15;9;0,8;sigmoid;10;92,083 $\pm$ 0,531
MTCD+BSIF;3x3;5;0,2;linear;100;93,021 $\pm$ 1,237
MTCD+BSIF;17x17;11;N/A;sigmoid;100;92,76 $\pm$ 1,758
MTCD+BSIF;15x15;5;0,8;sigmoid;100;92,708 $\pm$ 1,915
MTCD+BSIF;5x5;12;0,4;linear;1;93,177 $\pm$ 1,824
MTCD+BSIF;13x13;8;0,4;poly;100;92,083 $\pm$ 2,004
MTCD+BSIF;5x5;10;0,4;rbf;10;92,552 $\pm$ 1,776
MTCD+BSIF;5x5;10;0,4;rbf;100;92,552 $\pm$ 1,776
MTCD+BSIF;13x13;8;0,8;poly;100;92,083 $\pm$ 2,263
MTCD+BSIF;5x5;12;0,6;linear;1;93,125 $\pm$ 1,881
MTCD+BSIF;13x13;7;0,2;poly;100;92,656 $\pm$ 2,298
MTCD+BSIF;13x13;8;0,6;poly;100;92,083 $\pm$ 2,296
MTCD+BSIF;9x9;10;N/A;rbf;1;93,125 $\pm$ 2,244
MTCD+BSIF;5x5;7;0,4;rbf;1;92,917 $\pm$ 2,13
MTCD+BSIF;3x3;6;0,4;linear;100;92,917 $\pm$ 1,334
MTCD+BSIF;3x3;6;0,4;linear;10;92,917 $\pm$ 1,334
MTCD+BSIF;7x7;7;0,6;rbf;1;93,125 $\pm$ 2,581
MTCD+BSIF;5x5;12;0,8;linear;1;93,073 $\pm$ 1,788
MTCD+BSIF;5x5;12;N/A;linear;1;93,073 $\pm$ 1,788
MTCD+BSIF;7x7;7;0,8;rbf;1;93,073 $\pm$ 2,765
MTCD+BSIF;15x15;12;0,4;poly;10;91,719 $\pm$ 2,661
MTCD+BSIF;13x13;5;0,4;poly;10;91,823 $\pm$ 3,077
MTCD+BSIF;9x9;12;0,2;rbf;1;92,812 $\pm$ 2,511
MTCD+BSIF;15x15;5;0,2;sigmoid;10;92,5 $\pm$ 0,872
MTCD+BSIF;5x5;6;0,4;rbf;1;92,812 $\pm$ 2,158
MTCD+BSIF;5x5;7;0,6;rbf;1;92,812 $\pm$ 2,27
MTCD+BSIF;13x13;7;0,4;poly;100;92,5 $\pm$ 2,478
MTCD+BSIF;5x5;10;0,6;rbf;100;92,448 $\pm$ 1,836
MTCD+BSIF;5x5;10;0,8;rbf;10;92,448 $\pm$ 1,836
MTCD+BSIF;5x5;10;0,8;rbf;100;92,448 $\pm$ 1,836
MTCD+BSIF;5x5;10;0,6;rbf;10;92,448 $\pm$ 1,836
MTCD+BSIF;13x13;11;0,4;poly;100;92,448 $\pm$ 1,304
MTCD+BSIF;5x5;6;0,6;rbf;1;92,76 $\pm$ 2,096
MTCD+BSIF;5x5;6;0,8;rbf;1;92,76 $\pm$ 2,049
MTCD+BSIF;5x5;7;0,8;rbf;1;92,76 $\pm$ 2,226
MTCD+BSIF;15x15;8;0,6;sigmoid;1;92,135 $\pm$ 0,97
MTCD+BSIF;7x7;7;0,4;rbf;1;93,021 $\pm$ 2,467
MTCD+BSIF;13x13;11;0,6;poly;100;92,344 $\pm$ 1,236
MTCD+BSIF;13x13;7;0,8;poly;100;92,396 $\pm$ 2,554
MTCD+BSIF;5x5;12;0,2;linear;1;92,917 $\pm$ 2,339
MTCD+BSIF;5x5;10;0,2;rbf;10;92,344 $\pm$ 1,541
MTCD+BSIF;5x5;10;0,2;rbf;100;92,344 $\pm$ 1,541
MTCD+BSIF;15x15;9;0,6;sigmoid;10;91,771 $\pm$ 0,598
MTCD+BSIF;15x15;8;0,8;sigmoid;1;92,135 $\pm$ 1,035
MTCD+BSIF;15x15;11;0,4;poly;10;91,875 $\pm$ 2,598
MTCD+BSIF;15x15;6;0,8;sigmoid;100;92,292 $\pm$ 2,025
MTCD+BSIF;13x13;6;0,4;poly;100;92,135 $\pm$ 2,742
MTCD+BSIF;5x5;12;N/A;rbf;10;92,76 $\pm$ 1,871
MTCD+BSIF;13x13;9;0,4;poly;10;91,927 $\pm$ 2,386
MTCD+BSIF;3x3;5;0,2;linear;1;92,708 $\pm$ 0,846
MTCD+BSIF;13x13;5;0,6;poly;10;91,615 $\pm$ 3,137
MTCD+BSIF;13x13;5;0,8;poly;10;91,615 $\pm$ 3,137
MTCD+BSIF;15x15;6;0,6;sigmoid;100;92,24 $\pm$ 2,09
MTCD+BSIF;17x17;11;0,2;sigmoid;100;92,031 $\pm$ 1,83
MTCD+BSIF;13x13;6;0,8;poly;100;92,031 $\pm$ 2,797
MTCD+BSIF;15x15;12;0,2;poly;10;91,51 $\pm$ 2,8
MTCD+BSIF;13x13;9;0,2;poly;10;92,135 $\pm$ 2,336
MTCD+BSIF;15x15;12;0,8;poly;10;91,406 $\pm$ 2,726
MTCD+BSIF;7x7;10;0,8;rbf;1;92,708 $\pm$ 2,619
MTCD+BSIF;15x15;12;0,6;poly;10;91,406 $\pm$ 2,657
MTCD+BSIF;13x13;6;0,6;poly;100;92,031 $\pm$ 2,804
MTCD+BSIF;13x13;11;0,8;poly;100;92,188 $\pm$ 1,322
MTCD+BSIF;15x15;5;0,6;sigmoid;100;92,344 $\pm$ 2,368
MTCD+BSIF;13x13;9;0,6;poly;10;91,771 $\pm$ 2,558
MTCD+BSIF;13x13;7;0,6;poly;100;92,292 $\pm$ 2,461
MTCD+BSIF;7x7;10;0,6;rbf;1;92,656 $\pm$ 2,595
MTCD+BSIF;15x15;11;0,6;poly;10;91,667 $\pm$ 2,807
MTCD+BSIF;13x13;8;0,2;poly;100;91,667 $\pm$ 1,965
MTCD+BSIF;15x15;11;0,2;poly;10;91,615 $\pm$ 2,657
MTCD+BSIF;15x15;8;0,4;sigmoid;1;91,823 $\pm$ 0,812
MTCD+BSIF;15x15;11;0,8;poly;10;91,615 $\pm$ 2,804
MTCD+BSIF;3x3;6;N/A;poly;10;92,5 $\pm$ 1,66
MTCD+BSIF;3x3;6;N/A;poly;100;92,5 $\pm$ 1,66
MTCD+BSIF;13x13;9;0,8;poly;10;91,719 $\pm$ 2,475
MTCD+BSIF;7x7;10;0,4;rbf;1;92,552 $\pm$ 2,536
MTCD+BSIF;13x13;11;0,4;poly;10;91,927 $\pm$ 1,424
MTCD+BSIF;13x13;6;0,2;poly;100;91,927 $\pm$ 2,427
MTCD+BSIF;9x9;9;N/A;rbf;1;92,604 $\pm$ 2,001
MTCD+BSIF;7x7;9;0,8;rbf;1;92,396 $\pm$ 1,843
MTCD+BSIF;7x7;8;0,6;rbf;1;92,188 $\pm$ 2,137
MTCD+BSIF;11x11;12;N/A;rbf;1;92,656 $\pm$ 2,127
MTCD+BSIF;7x7;9;0,6;rbf;1;92,344 $\pm$ 1,794
MTCD+BSIF;13x13;7;0,4;poly;10;91,927 $\pm$ 2,462
MTCD+BSIF;7x7;8;0,8;rbf;1;92,135 $\pm$ 2,216
MTCD+BSIF;13x13;7;0,6;poly;10;91,875 $\pm$ 2,552
MTCD+BSIF;13x13;7;0,8;poly;10;91,823 $\pm$ 2,612
MTCD+BSIF;13x13;6;0,4;poly;10;91,25 $\pm$ 2,92
MTCD+BSIF;15x15;7;0,2;sigmoid;100;91,667 $\pm$ 1,634
MTCD+BSIF;13x13;7;0,2;poly;10;91,875 $\pm$ 2,277
MTCD+BSIF;13x13;5;0,2;poly;10;91,406 $\pm$ 3,377
MTCD+BSIF;13x13;8;0,4;poly;10;91,198 $\pm$ 2,255
MTCD+BSIF;15x15;5;0,4;sigmoid;100;91,875 $\pm$ 2,496
MTCD+BSIF;13x13;11;0,8;poly;10;91,667 $\pm$ 1,342
MTCD+BSIF;13x13;11;0,6;poly;10;91,667 $\pm$ 1,342
MTCD+BSIF;7x7;9;0,4;rbf;1;92,188 $\pm$ 1,866
MTCD+BSIF;15x15;9;0,4;sigmoid;10;91,146 $\pm$ 0,8
MTCD+BSIF;7x7;8;0,4;rbf;1;91,979 $\pm$ 2,27
MTCD+BSIF;11x11;9;0,2;poly;100;91,667 $\pm$ 2,425
MTCD+BSIF;13x13;6;0,6;poly;10;91,146 $\pm$ 2,992
MTCD+BSIF;13x13;6;0,2;poly;10;91,302 $\pm$ 2,413
MTCD+BSIF;15x15;6;0,4;sigmoid;100;91,615 $\pm$ 1,934
MTCD+BSIF;13x13;6;0,8;poly;10;91,094 $\pm$ 3,01
MTCD+BSIF;7x7;7;0,2;rbf;1;92,292 $\pm$ 2,296
MTCD+BSIF;5x5;7;0,2;rbf;1;92,083 $\pm$ 2,552
MTCD+BSIF;13x13;8;0,6;poly;10;90,99 $\pm$ 2,363
MTCD+BSIF;5x5;6;0,2;rbf;1;92,031 $\pm$ 2,382
MTCD+BSIF;13x13;11;0,2;poly;10;91,562 $\pm$ 1,946
MTCD+BSIF;7x7;11;0,6;rbf;1;91,771 $\pm$ 1,849
MTCD+BSIF;13x13;8;0,8;poly;10;90,938 $\pm$ 2,322
MTCD+BSIF;17x17;10;N/A;sigmoid;100;91,25 $\pm$ 1,188
MTCD+BSIF;7x7;11;0,8;rbf;1;91,719 $\pm$ 1,794
MTCD+BSIF;3x3;6;N/A;rbf;100;91,771 $\pm$ 1,237
MTCD+BSIF;5x5;12;N/A;poly;10;92,031 $\pm$ 2,57
MTCD+BSIF;5x5;12;N/A;poly;100;92,031 $\pm$ 2,57
MTCD+BSIF;11x11;9;0,6;poly;100;91,198 $\pm$ 2,373
MTCD+BSIF;3x3;6;N/A;poly;1;91,875 $\pm$ 1,276
MTCD+BSIF;13x13;8;0,2;poly;10;91,146 $\pm$ 1,957
MTCD+BSIF;11x11;9;0,8;poly;100;91,198 $\pm$ 2,475
MTCD+BSIF;13x13;6;0,8;sigmoid;1;90,938 $\pm$ 0,429
MTCD+BSIF;17x17;10;0,2;sigmoid;100;91,042 $\pm$ 0,955
MTCD+BSIF;11x11;9;0,4;poly;100;91,198 $\pm$ 2,497
MTCD+BSIF;9x9;5;N/A;rbf;1;91,771 $\pm$ 1,462
MTCD+BSIF;3x3;6;N/A;rbf;10;91,667 $\pm$ 1,169
